4512,When did Beyonce get her fifth consecutive number one hit album?,"On December 13, 2013, Beyoncé unexpectedly released her eponymous fifth studio album on the iTunes Store without any prior announcement or promotion.",0
4513,What Emperor initially created the quota system?,"The head of a large county of about 10,000 households was called a Prefect, while the heads of smaller counties were called Chiefs, and both could be referred to as Magistrates.",1
4514,"Prior to 1997, where were racial categories declared for the U.S. Census?","In September 1997, during the process of revision of racial categories previously declared by OMB directive no. 15, the American Anthropological Association (AAA) recommended that OMB combine the ""race"" and ""ethnicity"" categories into one question to appear as ""race/ethnicity"" for the 2000 US Census.",0
4515,What are the best known gymnastic events?,Competitive artistic gymnastics is the best known of the gymnastic events.,0
4516,Which continents did Vasco da Gama circumnavigate in 1498?,Europeans would later begin an era of world discovery.,1
4517,What does the american culture put a large emphasis on?,"In contrast, East Asian cultures put a great emphasis on a person's social role within social hierarchies, and view the self as fluid and malleable.",1
4518,Were the British successful in stopping the building of Fort Duquesne?,"The most important French fort planned was intended to occupy a position at ""the Forks"" where the Allegheny and Monongahela Rivers meet to form the Ohio River (present day Pittsburgh, Pennsylvania).",1
4519,Where was Kerry a talk radio host?,"After Kerry's 1972 defeat, he and his wife bought a house in Belvidere, Lowell, entering a decade which his brother Cameron later called ""the years in exile"".",1
4520,How much did estimated tax breaks save per student in 1992?,"It was calculated by the late David Jewell, former Master of Haileybury, that in 1992 such tax breaks saved the School about £1,945 per pupil per year, although he had no direct connection with the School.",0
4521,What was the name of the Channel the Luftwaffe bomb to try to gain air superiority?,"This involved the bombing of English Channel convoys, ports, and RAF airfields and supporting industries.",0
4522,What are the physics of quantum mechanics?,"For example, the uncertainty principle, according to which the determination of the position of a particle prevents the determination of its momentum and vice versa, is translated into the non-commutativity of the two corresponding operators.",1
4523,What was the microphone coined as?,"Because of her prominent usage, the microphone design came to be known as the ""Madonna mic"".",0
4524,At what street address is the Lord Mayor's residence located?,"The Lord Mayor's official residence is 3 Elliot Terrace, located on the Hoe.",0
4525,What figures restore health?,"Special bundles of the game contain a Wolf Link Amiibo figurine, which unlocks a Wii U-exclusive dungeon called the ""Cave of Shadows"" and can carry data over to the upcoming 2016 Zelda game.",1
4526,What is the country's oldest and largest port?,"In addition to these, the smaller Port of Eilat is situated on the Red Sea, and is used mainly for trading with Far East countries.",1
4527,Which state has the lowest tax burden of the entire US?,This allows it to have the lowest individual tax burden in the United States.,1
4528,How is the mandolin usually played?,"It is the soprano member of a family that includes the mandola, octave mandolin, mandocello and mandobass.",1
4529,Are normal droppings also eaten?,"Other animals, such as rabbits and rodents, practise coprophagia behaviours - eating specialised faeces in order to re-digest food, especially in the case of roughage.",1
4530,What does SAGW stand for?,"Anti-aircraft missiles are variously called surface-to-air missile, abbreviated and pronounced ""SAM"" and Surface to Air Guided Weapon (SAGW).",0
4531,How many members are in the Grand Lodge of England?,"Freemasonry, as it exists in various forms all over the world, has a membership estimated by the United Grand Lodge of England at around six million worldwide.",1
4532,Kiyomori removed how many court officials to protect his power?,"Taira Kiyomori emerged as the real power in Japan following the Minamoto's destruction, and he would remain in command for the next 20 years.",1
4533,How many people might actually be homeless?,"It values Chengdu, at the time having an urban population of 4.5 million people, at around US$115 billion, with only a small portion covered by insurance.",1
4534,What can skew due to hubs add?,Sometimes skew due to hubs can add as much as one bit time before the SE0 of the end of packet.,0
4535,"Who led the Israelites back into Canaan during the ""Exodus?""","The name ""Israel"" (Standard Yisraʾel, Isrāʾīl; Septuagint Greek: Ἰσραήλ Israēl; 'El(God) persists/rules' though, after Hosea 12:4 often interpreted as ""struggle with God"") in these phrases refers to the patriarch Jacob who, according to the Hebrew Bible, was given the name after he successfully wrestled with the angel of the Lord.",1
